Name,Movies,Number of Movies,Url
James Donald,"['La Grande Évasion', 'Le pont de la rivière Kwaï']",2,https://imdb.com/name/nm0232019?ref_=tt_cl_t_5
Donald Pleasence,['La Grande Évasion'],1,https://imdb.com/name/nm0000587?ref_=tt_cl_t_6
James Coburn,"['La Grande Évasion', 'Monstres & Cie']",2,https://imdb.com/name/nm0000336?ref_=tt_cl_t_7
Hannes Messemer,['La Grande Évasion'],1,https://imdb.com/name/nm0582019?ref_=tt_cl_t_8
David McCallum,['La Grande Évasion'],1,https://imdb.com/name/nm0564724?ref_=tt_cl_t_9
Gordon Jackson,['La Grande Évasion'],1,https://imdb.com/name/nm0413561?ref_=tt_cl_t_10
David Carradine,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0001016?ref_=tt_cl_t_2
Daryl Hannah,"['Kill Bill: Volume I', 'Blade Runner']",2,https://imdb.com/name/nm0000435?ref_=tt_cl_t_3
Lucy Liu,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0005154?ref_=tt_cl_t_5
Vivica A. Fox,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0000407?ref_=tt_cl_t_6
Julie Dreyfus,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0237838?ref_=tt_cl_t_7
Chiaki Kuriyama,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0475752?ref_=tt_cl_t_8
Shin'ichi Chiba,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0002002?ref_=tt_cl_t_9
Chia-Hui Liu,['Kill Bill: Volume I'],1,https://imdb.com/name/nm0514904?ref_=tt_cl_t_10
Tommy Lee Jones,['No Country for Old Men'],1,https://imdb.com/name/nm0000169?ref_=tt_cl_t_1
Javier Bardem,['No Country for Old Men'],1,https://imdb.com/name/nm0000849?ref_=tt_cl_t_2
Josh Brolin,['No Country for Old Men'],1,https://imdb.com/name/nm0000982?ref_=tt_cl_t_3
Woody Harrelson,"['No Country for Old Men', '3 Billboards: Les panneaux de la vengeance']",2,https://imdb.com/name/nm0000437?ref_=tt_cl_t_4
Kelly Macdonald,"['No Country for Old Men', 'Trainspotting']",2,https://imdb.com/name/nm0531808?ref_=tt_cl_t_5
Garret Dillahunt,['No Country for Old Men'],1,https://imdb.com/name/nm0226813?ref_=tt_cl_t_6
Tess Harper,['No Country for Old Men'],1,https://imdb.com/name/nm0002128?ref_=tt_cl_t_7
Barry Corbin,['No Country for Old Men'],1,https://imdb.com/name/nm0179224?ref_=tt_cl_t_8
Stephen Root,"['No Country for Old Men', 'Le Monde de Nemo']",2,https://imdb.com/name/nm0740535?ref_=tt_cl_t_9
Rodger Boyce,['No Country for Old Men'],1,https://imdb.com/name/nm0003923?ref_=tt_cl_t_10
Ellen DeGeneres,['Le Monde de Nemo'],1,https://imdb.com/name/nm0001122?ref_=tt_cl_t_2
Alexander Gould,['Le Monde de Nemo'],1,https://imdb.com/name/nm1071252?ref_=tt_cl_t_3
Brad Garrett,"['Le Monde de Nemo', 'Ratatouille']",2,https://imdb.com/name/nm0004951?ref_=tt_cl_t_5
Austin Pendleton,['Le Monde de Nemo'],1,https://imdb.com/name/nm0671721?ref_=tt_cl_t_7
Vicki Lewis,['Le Monde de Nemo'],1,https://imdb.com/name/nm0507852?ref_=tt_cl_t_9
Joe Ranft,['Le Monde de Nemo'],1,https://imdb.com/name/nm0710020?ref_=tt_cl_t_10
Anne Bancroft,['Elephant Man'],1,https://imdb.com/name/nm0000843?ref_=tt_cl_t_3
John Gielgud,"['Elephant Man', 'Gandhi']",2,https://imdb.com/name/nm0000024?ref_=tt_cl_t_4
Wendy Hiller,['Elephant Man'],1,https://imdb.com/name/nm0384908?ref_=tt_cl_t_5
Freddie Jones,['Elephant Man'],1,https://imdb.com/name/nm0428086?ref_=tt_cl_t_6
Michael Elphick,['Elephant Man'],1,https://imdb.com/name/nm0255573?ref_=tt_cl_t_7
Hannah Gordon,['Elephant Man'],1,https://imdb.com/name/nm0330240?ref_=tt_cl_t_8
Helen Ryan,['Elephant Man'],1,https://imdb.com/name/nm0752571?ref_=tt_cl_t_9
John Standing,['Elephant Man'],1,https://imdb.com/name/nm0822062?ref_=tt_cl_t_10
Faye Dunaway,"['Chinatown', 'Network - Main basse sur la TV']",2,https://imdb.com/name/nm0001159?ref_=tt_cl_t_2
John Huston,['Chinatown'],1,https://imdb.com/name/nm0001379?ref_=tt_cl_t_3
Perry Lopez,['Chinatown'],1,https://imdb.com/name/nm0520164?ref_=tt_cl_t_4
John Hillerman,['Chinatown'],1,https://imdb.com/name/nm0384916?ref_=tt_cl_t_5
Darrell Zwerling,['Chinatown'],1,https://imdb.com/name/nm0959022?ref_=tt_cl_t_6
Diane Ladd,['Chinatown'],1,https://imdb.com/name/nm0002663?ref_=tt_cl_t_7
Roy Jenson,['Chinatown'],1,https://imdb.com/name/nm0421772?ref_=tt_cl_t_8
Roman Polanski,['Chinatown'],1,https://imdb.com/name/nm0000591?ref_=tt_cl_t_9
Richard Bakalyan,['Chinatown'],1,https://imdb.com/name/nm0048147?ref_=tt_cl_t_10
Cathy Moriarty,['Raging Bull'],1,https://imdb.com/name/nm0001550?ref_=tt_cl_t_2
Nicholas Colasanto,['Raging Bull'],1,https://imdb.com/name/nm0170225?ref_=tt_cl_t_5
Theresa Saldana,['Raging Bull'],1,https://imdb.com/name/nm0757854?ref_=tt_cl_t_6
Mario Gallo,['Raging Bull'],1,https://imdb.com/name/nm0002869?ref_=tt_cl_t_7
Frank Adonis,['Raging Bull'],1,https://imdb.com/name/nm0012376?ref_=tt_cl_t_8
Joseph Bono,['Raging Bull'],1,https://imdb.com/name/nm0095114?ref_=tt_cl_t_9
Frank Topham,['Raging Bull'],1,https://imdb.com/name/nm0867666?ref_=tt_cl_t_10
Clark Gable,"['Autant en emporte le vent', 'New York - Miami']",2,https://imdb.com/name/nm0000022?ref_=tt_cl_t_1
Vivien Leigh,['Autant en emporte le vent'],1,https://imdb.com/name/nm0000046?ref_=tt_cl_t_2
Barbara O'Neil,['Autant en emporte le vent'],1,https://imdb.com/name/nm0641966?ref_=tt_cl_t_4
Evelyn Keyes,['Autant en emporte le vent'],1,https://imdb.com/name/nm0450810?ref_=tt_cl_t_5
Ann Rutherford,['Autant en emporte le vent'],1,https://imdb.com/name/nm0751946?ref_=tt_cl_t_6
George Reeves,['Autant en emporte le vent'],1,https://imdb.com/name/nm0001660?ref_=tt_cl_t_7
Fred Crane,['Autant en emporte le vent'],1,https://imdb.com/name/nm0186347?ref_=tt_cl_t_8
Hattie McDaniel,['Autant en emporte le vent'],1,https://imdb.com/name/nm0567408?ref_=tt_cl_t_9
Oscar Polk,['Autant en emporte le vent'],1,https://imdb.com/name/nm0689318?ref_=tt_cl_t_10
Rupert Graves,['V pour vendetta'],1,https://imdb.com/name/nm0001291?ref_=tt_cl_t_3
Stephen Rea,['V pour vendetta'],1,https://imdb.com/name/nm0001653?ref_=tt_cl_t_4
Stephen Fry,['V pour vendetta'],1,https://imdb.com/name/nm0000410?ref_=tt_cl_t_5
Tim Pigott-Smith,['V pour vendetta'],1,https://imdb.com/name/nm0683116?ref_=tt_cl_t_7
Roger Allam,['V pour vendetta'],1,https://imdb.com/name/nm0019885?ref_=tt_cl_t_8
Ben Miles,['V pour vendetta'],1,https://imdb.com/name/nm0587060?ref_=tt_cl_t_9
Sinéad Cusack,['V pour vendetta'],1,https://imdb.com/name/nm0193661?ref_=tt_cl_t_10
Kurt Russell,['The Thing'],1,https://imdb.com/name/nm0000621?ref_=tt_cl_t_1
Wilford Brimley,['The Thing'],1,https://imdb.com/name/nm0000979?ref_=tt_cl_t_2
Keith David,"['The Thing', 'Platoon']",2,https://imdb.com/name/nm0202966?ref_=tt_cl_t_3
Richard Masur,['The Thing'],1,https://imdb.com/name/nm0557956?ref_=tt_cl_t_4
T.K. Carter,['The Thing'],1,https://imdb.com/name/nm0141953?ref_=tt_cl_t_5
David Clennon,"['The Thing', 'Gone Girl']",2,https://imdb.com/name/nm0166359?ref_=tt_cl_t_6
Richard Dysart,['The Thing'],1,https://imdb.com/name/nm0246004?ref_=tt_cl_t_7
Charles Hallahan,['The Thing'],1,https://imdb.com/name/nm0356251?ref_=tt_cl_t_8
Peter Maloney,['The Thing'],1,https://imdb.com/name/nm0540595?ref_=tt_cl_t_9
Donald Moffat,['The Thing'],1,https://imdb.com/name/nm0595567?ref_=tt_cl_t_10
Amy Poehler,['Vice-versa'],1,https://imdb.com/name/nm0688132?ref_=tt_cl_t_1
Bill Hader,['Vice-versa'],1,https://imdb.com/name/nm0352778?ref_=tt_cl_t_2
Lewis Black,['Vice-versa'],1,https://imdb.com/name/nm0085400?ref_=tt_cl_t_3
Mindy Kaling,['Vice-versa'],1,https://imdb.com/name/nm1411676?ref_=tt_cl_t_4
Phyllis Smith,['Vice-versa'],1,https://imdb.com/name/nm0809613?ref_=tt_cl_t_5
Richard Kind,['Vice-versa'],1,https://imdb.com/name/nm0454236?ref_=tt_cl_t_6
Kaitlyn Dias,['Vice-versa'],1,https://imdb.com/name/nm4609731?ref_=tt_cl_t_7
Diane Lane,['Vice-versa'],1,https://imdb.com/name/nm0000178?ref_=tt_cl_t_8
Kyle MacLachlan,['Vice-versa'],1,https://imdb.com/name/nm0001492?ref_=tt_cl_t_9
Paula Poundstone,['Vice-versa'],1,https://imdb.com/name/nm0005323?ref_=tt_cl_t_10
Jason Flemyng,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0002076?ref_=tt_cl_t_1
Dexter Fletcher,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0002077?ref_=tt_cl_t_2
Nick Moran,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0602941?ref_=tt_cl_t_3
Steven Mackintosh,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0533599?ref_=tt_cl_t_5
Nicholas Rowe,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0746583?ref_=tt_cl_t_6
Nick Marcq,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0546017?ref_=tt_cl_t_7
Charles Forbes,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0285305?ref_=tt_cl_t_8
Lenny McLean,"['Arnaques, crimes et botanique']",1,https://imdb.com/name/nm0572597?ref_=tt_cl_t_10
Ray Milland,['Le crime était presque parfait'],1,https://imdb.com/name/nm0001537?ref_=tt_cl_t_1
Robert Cummings,['Le crime était presque parfait'],1,https://imdb.com/name/nm0191950?ref_=tt_cl_t_3
Anthony Dawson,['Le crime était presque parfait'],1,https://imdb.com/name/nm0206060?ref_=tt_cl_t_5
Leo Britt,['Le crime était presque parfait'],1,https://imdb.com/name/nm0110063?ref_=tt_cl_t_6
Patrick Allen,['Le crime était presque parfait'],1,https://imdb.com/name/nm0019996?ref_=tt_cl_t_7
George Leigh,['Le crime était presque parfait'],1,https://imdb.com/name/nm0500216?ref_=tt_cl_t_8
George Alderson,['Le crime était presque parfait'],1,https://imdb.com/name/nm0017579?ref_=tt_cl_t_9
Robin Hughes,['Le crime était presque parfait'],1,https://imdb.com/name/nm0400902?ref_=tt_cl_t_10
Ricardo Darín,['Dans ses yeux'],1,https://imdb.com/name/nm0201857?ref_=tt_cl_t_1
Soledad Villamil,['Dans ses yeux'],1,https://imdb.com/name/nm0897845?ref_=tt_cl_t_2
Pablo Rago,['Dans ses yeux'],1,https://imdb.com/name/nm0706567?ref_=tt_cl_t_3
Carla Quevedo,['Dans ses yeux'],1,https://imdb.com/name/nm3587952?ref_=tt_cl_t_4
Javier Godino,['Dans ses yeux'],1,https://imdb.com/name/nm1024390?ref_=tt_cl_t_5
Bárbara Palladino,['Dans ses yeux'],1,https://imdb.com/name/nm3588006?ref_=tt_cl_t_6
Rudy Romano,['Dans ses yeux'],1,https://imdb.com/name/nm3587916?ref_=tt_cl_t_7
Alejandro Abelenda,['Dans ses yeux'],1,https://imdb.com/name/nm3596017?ref_=tt_cl_t_8
Mario Alarcón,['Dans ses yeux'],1,https://imdb.com/name/nm0016039?ref_=tt_cl_t_9
Guillermo Francella,['Dans ses yeux'],1,https://imdb.com/name/nm0289856?ref_=tt_cl_t_10
Chieko Baishô,['Le château ambulant'],1,https://imdb.com/name/nm0047962?ref_=tt_cl_t_1
Takuya Kimura,['Le château ambulant'],1,https://imdb.com/name/nm0454120?ref_=tt_cl_t_2
Akihiro Miwa,['Le château ambulant'],1,https://imdb.com/name/nm0594271?ref_=tt_cl_t_4
Mitsunori Isaki,['Le château ambulant'],1,https://imdb.com/name/nm0410659?ref_=tt_cl_t_6
Yô Ôizumi,['Le château ambulant'],1,https://imdb.com/name/nm1126978?ref_=tt_cl_t_7
Akio Ôtsuka,['Le château ambulant'],1,https://imdb.com/name/nm0960033?ref_=tt_cl_t_8
Daijirô Harada,['Le château ambulant'],1,https://imdb.com/name/nm0361717?ref_=tt_cl_t_9
Haruko Katô,['Le château ambulant'],1,https://imdb.com/name/nm0441353?ref_=tt_cl_t_10
Sessue Hayakawa,['Le pont de la rivière Kwaï'],1,https://imdb.com/name/nm0370564?ref_=tt_cl_t_4
Geoffrey Horne,['Le pont de la rivière Kwaï'],1,https://imdb.com/name/nm0395012?ref_=tt_cl_t_6
André Morell,['Le pont de la rivière Kwaï'],1,https://imdb.com/name/nm0603682?ref_=tt_cl_t_7
Peter Williams,['Le pont de la rivière Kwaï'],1,https://imdb.com/name/nm0931463?ref_=tt_cl_t_8
John Boxer,['Le pont de la rivière Kwaï'],1,https://imdb.com/name/nm0101533?ref_=tt_cl_t_9
Percy Herbert,['Le pont de la rivière Kwaï'],1,https://imdb.com/name/nm0378612?ref_=tt_cl_t_10
Frances McDormand,"['3 Billboards: Les panneaux de la vengeance', 'Fargo']",2,https://imdb.com/name/nm0000531?ref_=tt_cl_t_1
Caleb Landry Jones,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm2655177?ref_=tt_cl_t_4
Kerry Condon,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm0174403?ref_=tt_cl_t_5
Alejandro Barrios,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm6019128?ref_=tt_cl_t_6
Jason Ledford,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm4654982?ref_=tt_cl_t_7
Darrell Britt-Gibson,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm2888524?ref_=tt_cl_t_8
Abbie Cornish,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm0180411?ref_=tt_cl_t_9
Riya May Atwood,['3 Billboards: Les panneaux de la vengeance'],1,https://imdb.com/name/nm9362777?ref_=tt_cl_t_10
Ewan McGregor,['Trainspotting'],1,https://imdb.com/name/nm0000191?ref_=tt_cl_t_1
Jonny Lee Miller,['Trainspotting'],1,https://imdb.com/name/nm0001538?ref_=tt_cl_t_3
Kevin McKidd,['Trainspotting'],1,https://imdb.com/name/nm0571727?ref_=tt_cl_t_4
Robert Carlyle,['Trainspotting'],1,https://imdb.com/name/nm0001015?ref_=tt_cl_t_5
Peter Mullan,['Trainspotting'],1,https://imdb.com/name/nm0611932?ref_=tt_cl_t_7
Eileen Nicholas,['Trainspotting'],1,https://imdb.com/name/nm0629374?ref_=tt_cl_t_9
Susan Vidler,['Trainspotting'],1,https://imdb.com/name/nm0896510?ref_=tt_cl_t_10
Nick Nolte,['Warrior'],1,https://imdb.com/name/nm0000560?ref_=tt_cl_t_2
Joel Edgerton,['Warrior'],1,https://imdb.com/name/nm0249291?ref_=tt_cl_t_3
Jennifer Morrison,['Warrior'],1,https://imdb.com/name/nm0607185?ref_=tt_cl_t_4
Frank Grillo,['Warrior'],1,https://imdb.com/name/nm0342029?ref_=tt_cl_t_5
Kevin Dunn,['Warrior'],1,https://imdb.com/name/nm0242656?ref_=tt_cl_t_6
Maximiliano Hernández,['Warrior'],1,https://imdb.com/name/nm0380073?ref_=tt_cl_t_7
Bryan Callen,['Warrior'],1,https://imdb.com/name/nm0130437?ref_=tt_cl_t_8
Sam Sheridan,['Warrior'],1,https://imdb.com/name/nm3085077?ref_=tt_cl_t_9
Fernando Chien,['Warrior'],1,https://imdb.com/name/nm0157312?ref_=tt_cl_t_10
Bee Vang,['Gran Torino'],1,https://imdb.com/name/nm3057402?ref_=tt_cl_t_2
Christopher Carley,['Gran Torino'],1,https://imdb.com/name/nm1542291?ref_=tt_cl_t_3
Ahney Her,['Gran Torino'],1,https://imdb.com/name/nm3115704?ref_=tt_cl_t_4
Brian Haley,['Gran Torino'],1,https://imdb.com/name/nm0355083?ref_=tt_cl_t_5
Geraldine Hughes,['Gran Torino'],1,https://imdb.com/name/nm0400625?ref_=tt_cl_t_6
Dreama Walker,['Gran Torino'],1,https://imdb.com/name/nm2439111?ref_=tt_cl_t_7
Brian Howe,"['Gran Torino', 'Arrête-moi si tu peux']",2,https://imdb.com/name/nm0397788?ref_=tt_cl_t_8
William Hill,['Gran Torino'],1,https://imdb.com/name/nm0384771?ref_=tt_cl_t_10
William H. Macy,['Fargo'],1,https://imdb.com/name/nm0000513?ref_=tt_cl_t_1
Peter Stormare,"['Fargo', 'The Big Lebowski']",2,https://imdb.com/name/nm0001780?ref_=tt_cl_t_4
Kristin Rudrüd,['Fargo'],1,https://imdb.com/name/nm0749021?ref_=tt_cl_t_5
Harve Presnell,['Fargo'],1,https://imdb.com/name/nm0696193?ref_=tt_cl_t_6
Tony Denman,['Fargo'],1,https://imdb.com/name/nm0219301?ref_=tt_cl_t_7
Gary Houston,['Fargo'],1,https://imdb.com/name/nm0396828?ref_=tt_cl_t_8
Sally Wingert,['Fargo'],1,https://imdb.com/name/nm0935041?ref_=tt_cl_t_9
Kurt Schweickhardt,['Fargo'],1,https://imdb.com/name/nm0777754?ref_=tt_cl_t_10
Jake Gyllenhaal,['Prisoners'],1,https://imdb.com/name/nm0350453?ref_=tt_cl_t_2
Viola Davis,"['Prisoners', 'La couleur des sentiments']",2,https://imdb.com/name/nm0205626?ref_=tt_cl_t_3
Melissa Leo,['Prisoners'],1,https://imdb.com/name/nm0502425?ref_=tt_cl_t_4
Maria Bello,['Prisoners'],1,https://imdb.com/name/nm0004742?ref_=tt_cl_t_5
Terrence Howard,['Prisoners'],1,https://imdb.com/name/nm0005024?ref_=tt_cl_t_6
Dylan Minnette,['Prisoners'],1,https://imdb.com/name/nm1910255?ref_=tt_cl_t_8
Zoë Soul,['Prisoners'],1,https://imdb.com/name/nm2954703?ref_=tt_cl_t_9
Erin Gerasimovich,['Prisoners'],1,https://imdb.com/name/nm4961013?ref_=tt_cl_t_10
Hitoshi Takagi,['Mon voisin Totoro'],1,https://imdb.com/name/nm0847054?ref_=tt_cl_t_1
Noriko Hidaka,['Mon voisin Totoro'],1,https://imdb.com/name/nm0383022?ref_=tt_cl_t_2
Chika Sakamoto,['Mon voisin Totoro'],1,https://imdb.com/name/nm0757076?ref_=tt_cl_t_3
Shigesato Itoi,['Mon voisin Totoro'],1,https://imdb.com/name/nm0411790?ref_=tt_cl_t_4
Sumi Shimamoto,['Mon voisin Totoro'],1,https://imdb.com/name/nm0793585?ref_=tt_cl_t_5
Tanie Kitabayashi,['Mon voisin Totoro'],1,https://imdb.com/name/nm0457498?ref_=tt_cl_t_6
Yûko Maruyama,['Mon voisin Totoro'],1,https://imdb.com/name/nm0555483?ref_=tt_cl_t_7
Machiko Washio,['Mon voisin Totoro'],1,https://imdb.com/name/nm0913558?ref_=tt_cl_t_8
Reiko Suzuki,['Mon voisin Totoro'],1,https://imdb.com/name/nm0840657?ref_=tt_cl_t_9
Masashi Hirose,['Mon voisin Totoro'],1,https://imdb.com/name/nm0386405?ref_=tt_cl_t_10
Hilary Swank,['Million Dollar Baby'],1,https://imdb.com/name/nm0005476?ref_=tt_cl_t_1
Jay Baruchel,"['Million Dollar Baby', 'Dragons']",2,https://imdb.com/name/nm0059431?ref_=tt_cl_t_4
Mike Colter,['Million Dollar Baby'],1,https://imdb.com/name/nm1591496?ref_=tt_cl_t_5
Lucia Rijker,['Million Dollar Baby'],1,https://imdb.com/name/nm0726900?ref_=tt_cl_t_6
Brían F. O'Byrne,['Million Dollar Baby'],1,https://imdb.com/name/nm0639928?ref_=tt_cl_t_7
Anthony Mackie,['Million Dollar Baby'],1,https://imdb.com/name/nm1107001?ref_=tt_cl_t_8
Margo Martindale,['Million Dollar Baby'],1,https://imdb.com/name/nm0553269?ref_=tt_cl_t_9
Riki Lindhome,['Million Dollar Baby'],1,https://imdb.com/name/nm1641251?ref_=tt_cl_t_10
Mack Swain,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm0841501?ref_=tt_cl_t_2
Tom Murray,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm0615306?ref_=tt_cl_t_3
Malcolm Waite,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm0906618?ref_=tt_cl_t_5
Georgia Hale,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm0354913?ref_=tt_cl_t_6
Jack Adams,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm1033900?ref_=tt_cl_t_7
Frank Aderias,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm1027682?ref_=tt_cl_t_8
Leona Aderias,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm1027683?ref_=tt_cl_t_9
Lillian Adrian,"[""La ruée vers l'or""]",1,https://imdb.com/name/nm0012447?ref_=tt_cl_t_10
Christopher Walken,"['Arrête-moi si tu peux', ""Voyage au bout de l'enfer""]",2,https://imdb.com/name/nm0000686?ref_=tt_cl_t_3
Nathalie Baye,['Arrête-moi si tu peux'],1,https://imdb.com/name/nm0000882?ref_=tt_cl_t_5
Amy Adams,['Arrête-moi si tu peux'],1,https://imdb.com/name/nm0010736?ref_=tt_cl_t_6
James Brolin,['Arrête-moi si tu peux'],1,https://imdb.com/name/nm0000981?ref_=tt_cl_t_7
Frank John Hughes,['Arrête-moi si tu peux'],1,https://imdb.com/name/nm0400606?ref_=tt_cl_t_9
Steve Eastin,['Arrête-moi si tu peux'],1,https://imdb.com/name/nm0247611?ref_=tt_cl_t_10
Sean Young,['Blade Runner'],1,https://imdb.com/name/nm0000707?ref_=tt_cl_t_3
Edward James Olmos,['Blade Runner'],1,https://imdb.com/name/nm0001579?ref_=tt_cl_t_4
M. Emmet Walsh,['Blade Runner'],1,https://imdb.com/name/nm0001826?ref_=tt_cl_t_5
William Sanderson,['Blade Runner'],1,https://imdb.com/name/nm0761836?ref_=tt_cl_t_7
Brion James,['Blade Runner'],1,https://imdb.com/name/nm0001397?ref_=tt_cl_t_8
Joanna Cassidy,['Blade Runner'],1,https://imdb.com/name/nm0001026?ref_=tt_cl_t_10
Karl Malden,['Sur les quais...'],1,https://imdb.com/name/nm0001500?ref_=tt_cl_t_2
Rod Steiger,['Sur les quais...'],1,https://imdb.com/name/nm0001768?ref_=tt_cl_t_4
Pat Henning,['Sur les quais...'],1,https://imdb.com/name/nm0377416?ref_=tt_cl_t_5
Leif Erickson,['Sur les quais...'],1,https://imdb.com/name/nm0002063?ref_=tt_cl_t_6
James Westerfield,['Sur les quais...'],1,https://imdb.com/name/nm0922599?ref_=tt_cl_t_7
Tony Galento,['Sur les quais...'],1,https://imdb.com/name/nm0301977?ref_=tt_cl_t_8
Tami Mauriello,['Sur les quais...'],1,https://imdb.com/name/nm0561157?ref_=tt_cl_t_9
John F. Hamilton,['Sur les quais...'],1,https://imdb.com/name/nm0357910?ref_=tt_cl_t_10
Alida Valli,['Le troisième homme'],1,https://imdb.com/name/nm0885098?ref_=tt_cl_t_3
Trevor Howard,"['Le troisième homme', 'Gandhi']",2,https://imdb.com/name/nm0002145?ref_=tt_cl_t_4
Paul Hörbiger,['Le troisième homme'],1,https://imdb.com/name/nm0405977?ref_=tt_cl_t_5
Ernst Deutsch,['Le troisième homme'],1,https://imdb.com/name/nm0222074?ref_=tt_cl_t_6
Erich Ponto,['Le troisième homme'],1,https://imdb.com/name/nm0690691?ref_=tt_cl_t_7
Siegfried Breuer,['Le troisième homme'],1,https://imdb.com/name/nm0108040?ref_=tt_cl_t_8
Hedwig Bleibtreu,['Le troisième homme'],1,https://imdb.com/name/nm0088177?ref_=tt_cl_t_9
Bernard Lee,['Le troisième homme'],1,https://imdb.com/name/nm0496866?ref_=tt_cl_t_10
Mohammad Amir Naji,['Les enfants du ciel'],1,https://imdb.com/name/nm0619870?ref_=tt_cl_t_1
Amir Farrokh Hashemian,['Les enfants du ciel'],1,https://imdb.com/name/nm0268488?ref_=tt_cl_t_2
Bahare Seddiqi,['Les enfants du ciel'],1,https://imdb.com/name/nm0781245?ref_=tt_cl_t_3
Nafise Jafar-Mohammadi,['Les enfants du ciel'],1,https://imdb.com/name/nm0415412?ref_=tt_cl_t_4
Fereshte Sarabandi,['Les enfants du ciel'],1,https://imdb.com/name/nm0764710?ref_=tt_cl_t_5
Kamal Mirkarimi,['Les enfants du ciel'],1,https://imdb.com/name/nm0592395?ref_=tt_cl_t_6
Behzad Rafi,['Les enfants du ciel'],1,https://imdb.com/name/nm0706325?ref_=tt_cl_t_7
Dariush Mokhtari,['Les enfants du ciel'],1,https://imdb.com/name/nm0596335?ref_=tt_cl_t_8
Mohammad-Hasan Hosseinian,['Les enfants du ciel'],1,https://imdb.com/name/nm0396139?ref_=tt_cl_t_9
Masume Dair,['Les enfants du ciel'],1,https://imdb.com/name/nm0197421?ref_=tt_cl_t_10
Charlton Heston,['Ben-Hur'],1,https://imdb.com/name/nm0000032?ref_=tt_cl_t_1
Stephen Boyd,['Ben-Hur'],1,https://imdb.com/name/nm0000963?ref_=tt_cl_t_3
Haya Harareet,['Ben-Hur'],1,https://imdb.com/name/nm0361823?ref_=tt_cl_t_4
Hugh Griffith,['Ben-Hur'],1,https://imdb.com/name/nm0341518?ref_=tt_cl_t_5
